TimeUTC,TimeDK,PriceArea,SatisfiedDemand,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,DominatingDirection,aFRRUpMW,aFRRVWAUpEUR,aFRRVWAUpDKK,aFRRDownMW,aFRRVWADownEUR,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownEUR,mFRRMarginalPriceDownDKK
2026-01-19 14:00:00,2026-01-19T15:00:00,DK1,-146.0,91.4,682.91,135.0,-1.0,4.06,171.43,1280.87,0.0,91.4,682.91,135.0,1008.68,110.64,826.67
2026-01-19 14:15:00,2026-01-19T15:15:00,DK1,-58.0,124.36,929.18,159.78,-1.0,9.38,188.78,1410.51,0.0,0.0,0.0,159.78,1193.83,124.36,929.18
2026-01-19 14:30:00,2026-01-19T15:30:00,DK1,116.0,176.76,1320.7,176.26,1.0,4.21,173.98,1299.93,0.0,0.0,0.0,176.76,1320.7,176.26,1316.96
2026-01-19 14:45:00,2026-01-19T15:45:00,DK1,206.0,209.13,1562.56,209.13,1.0,0.65,194.34,1452.05,-4.62,82.85,619.03,209.13,1562.56,209.13,1562.56
2026-01-19 15:00:00,2026-01-19T16:00:00,DK1,237.0,183.6,1371.8,171.54,1.0,0.0,0.0,0.0,-16.28,70.13,523.99,183.6,1371.8,171.54,1281.7
2026-01-19 15:15:00,2026-01-19T16:15:00,DK1,232.0,196.97,1471.7,196.47,1.0,0.0,0.0,0.0,-10.65,81.46,608.64,196.97,1471.7,196.47,1467.96
2026-01-19 15:30:00,2026-01-19T16:30:00,DK1,0.0,210.89,1575.71,210.89,0.0,0.06,74.85,559.26,-4.61,86.5,646.3,210.89,1575.71,210.89,1575.71
2026-01-19 15:45:00,2026-01-19T16:45:00,DK1,-26.0,93.7,700.1,215.7,-1.0,0.42,104.81,783.11,-0.43,93.7,700.1,215.7,1611.65,215.7,1611.65
2026-01-19 16:00:00,2026-01-19T17:00:00,DK1,-79.0,93.7,700.1,227.68,-1.0,2.37,151.76,1133.91,-0.18,93.7,700.1,227.68,1701.16,135.62,1013.31
2026-01-19 16:15:00,2026-01-19T17:15:00,DK1,-89.0,151.78,1134.05,242.25,-1.0,2.86,142.78,1066.81,0.0,0.0,0.0,242.25,1810.02,151.78,1134.05
2026-01-19 16:30:00,2026-01-19T17:30:00,DK1,-52.0,88.75,663.11,233.46,-1.0,1.65,124.1,927.24,-0.09,93.7,700.1,233.46,1744.34,88.75,663.11
2026-01-19 16:45:00,2026-01-19T17:45:00,DK1,-106.0,71.83,536.69,206.37,-1.0,1.08,138.58,1035.43,-0.04,90.85,678.8,206.37,1541.93,71.83,536.69
2026-01-19 17:00:00,2026-01-19T18:00:00,DK1,-95.0,93.7,700.1,209.99,-1.0,0.85,121.28,906.17,-0.09,93.7,700.1,209.99,1568.98,150.99,1128.15
2026-01-19 17:15:00,2026-01-19T18:15:00,DK1,-82.0,80.02,597.89,191.93,-1.0,0.21,107.15,800.59,-14.07,80.02,597.89,191.93,1434.04,140.67,1051.04
2026-01-19 17:30:00,2026-01-19T18:30:00,DK1,-48.0,81.73,610.66,198.83,-1.0,1.37,118.84,887.94,-3.27,81.73,610.66,198.83,1485.6,144.53,1079.88
2026-01-19 17:45:00,2026-01-19T18:45:00,DK1,-62.0,144.89,1082.57,199.47,-1.0,3.07,146.47,1094.38,0.0,0.0,0.0,199.47,1490.38,144.89,1082.57
2026-01-19 18:00:00,2026-01-19T19:00:00,DK1,-99.0,136.05,1016.52,192.93,-1.0,3.6,168.54,1259.28,0.0,0.0,0.0,192.93,1441.52,136.05,1016.52
2026-01-19 18:15:00,2026-01-19T19:15:00,DK1,-121.0,87.66,654.97,182.96,-1.0,3.12,146.16,1092.06,0.0,87.66,654.97,182.96,1367.02,134.95,1008.31
2026-01-19 18:30:00,2026-01-19T19:30:00,DK1,0.0,177.63,1327.2,177.63,0.0,3.31,157.54,1177.09,0.0,0.0,0.0,177.63,1327.2,127.49,952.57
2026-01-19 18:45:00,2026-01-19T19:45:00,DK1,-160.0,58.8,439.34,170.33,-1.0,0.24,254.56,1902.0,-16.54,58.8,439.34,170.33,1272.65,121.11,904.9
2026-01-19 19:00:00,2026-01-19T20:00:00,DK1,1197.0,4015.05,29999.25,166.52,1.0,0.0,0.0,0.0,-23.27,55.43,414.16,4015.05,29999.25,166.52,1244.19
2026-01-19 19:15:00,2026-01-19T20:15:00,DK1,-50.0,80.25,599.6,160.21,-1.0,2.19,180.2,1346.4,-0.76,80.25,599.6,160.21,1197.04,114.9,858.5
2026-01-19 19:30:00,2026-01-19T20:30:00,DK1,0.0,158.35,1183.14,158.35,0.0,0.78,165.86,1239.26,-10.49,57.06,426.34,158.35,1183.14,119.07,889.66
2026-01-19 19:45:00,2026-01-19T20:45:00,DK1,-48.0,74.17,554.18,144.46,-1.0,0.0,0.0,0.0,-7.29,74.17,554.18,144.46,1079.36,109.0,814.42
2026-01-19 20:00:00,2026-01-19T21:00:00,DK1,-543.0,69.3,517.79,141.01,-1.0,3.45,156.93,1172.53,-0.96,69.3,517.79,141.01,1053.58,106.06,792.45
2026-01-19 20:15:00,2026-01-19T21:15:00,DK1,-265.0,69.63,520.25,137.95,-1.0,2.75,215.06,1606.86,-1.8,69.63,520.25,137.95,1030.72,101.71,759.95
2026-01-19 20:30:00,2026-01-19T21:30:00,DK1,-118.0,81.39,608.12,134.72,-1.0,1.6,145.23,1085.11,-0.01,81.39,608.12,134.72,1006.59,103.66,774.52
2026-01-19 20:45:00,2026-01-19T21:45:00,DK1,-55.0,86.36,645.26,127.0,-1.0,3.13,171.97,1284.91,-0.03,86.36,645.26,127.0,948.91,101.12,755.54
2026-01-19 21:00:00,2026-01-19T22:00:00,DK1,0.0,131.46,982.23,131.46,0.0,3.38,163.0,1217.89,0.0,87.07,650.56,131.46,982.23,105.85,790.88
2026-01-19 21:15:00,2026-01-19T22:15:00,DK1,74.0,172.04,1285.43,127.76,1.0,3.32,172.04,1285.43,-0.2,84.88,634.2,128.03,956.6,127.76,954.58
2026-01-19 21:30:00,2026-01-19T22:30:00,DK1,57.0,126.97,948.68,126.47,1.0,0.0,0.0,0.0,-6.69,66.85,499.48,126.97,948.68,126.47,944.95
2026-01-19 21:45:00,2026-01-19T22:45:00,DK1,117.0,200.7,1499.57,119.92,1.0,0.0,0.0,0.0,-6.67,73.95,552.53,200.7,1499.57,119.92,896.01
2026-01-19 22:00:00,2026-01-19T23:00:00,DK1,69.0,123.14,920.07,122.64,1.0,2.09,121.52,907.96,-1.09,66.56,497.32,123.14,920.07,122.64,916.33
2026-01-19 22:15:00,2026-01-19T23:15:00,DK1,0.0,115.01,859.32,115.01,0.0,1.26,105.07,785.05,0.0,0.0,0.0,115.01,859.32,95.94,716.83
2026-01-19 22:30:00,2026-01-19T23:30:00,DK1,0.0,107.94,806.5,107.94,0.0,1.53,118.37,884.43,-0.16,74.02,553.06,107.94,806.5,95.02,709.96
2026-01-19 22:45:00,2026-01-19T23:45:00,DK1,0.0,104.29,779.22,104.29,0.0,0.02,67.49,504.27,-0.42,76.69,573.0,104.29,779.22,93.65,699.72
2026-01-19 23:00:00,2026-01-20T00:00:00,DK1,-248.0,76.78,573.68,114.06,-1.0,10.16,143.16,1069.65,-0.98,76.78,573.68,114.06,852.22,89.17,666.25
2026-01-19 23:15:00,2026-01-20T00:15:00,DK1,-356.0,86.57,646.83,117.5,-1.0,25.22,649.75,4854.74,0.0,0.0,0.0,117.5,877.92,86.57,646.83
2026-01-19 23:30:00,2026-01-20T00:30:00,DK1,-119.0,86.62,647.2,115.14,-1.0,10.97,123.29,921.19,0.0,0.0,0.0,115.14,860.29,86.62,647.2
2026-01-19 23:45:00,2026-01-20T00:45:00,DK1,-120.0,86.0,642.57,113.54,-1.0,21.2,184.78,1380.62,0.0,0.0,0.0,113.54,848.34,86.0,642.57
2026-01-20 00:00:00,2026-01-20T01:00:00,DK1,-42.0,83.22,621.72,115.04,-1.0,12.74,114.9,858.39,0.0,0.0,0.0,115.04,859.44,83.22,621.72
2026-01-20 00:15:00,2026-01-20T01:15:00,DK1,-57.0,80.71,602.97,114.97,-1.0,10.55,112.08,837.33,0.0,82.59,617.01,114.97,858.92,80.71,602.97
2026-01-20 00:30:00,2026-01-20T01:30:00,DK1,-57.0,63.73,476.11,114.9,-1.0,0.0,0.0,0.0,-8.91,63.73,476.11,114.9,858.39,80.0,597.66
2026-01-20 00:45:00,2026-01-20T01:45:00,DK1,-75.0,74.97,560.09,112.43,-1.0,0.0,0.0,0.0,-7.78,74.97,560.09,112.43,839.94,78.0,582.72
2026-01-20 01:00:00,2026-01-20T02:00:00,DK1,-68.0,72.31,540.21,110.04,-1.0,7.12,155.15,1159.09,-0.61,72.31,540.21,110.04,822.09,78.9,589.45
2026-01-20 01:15:00,2026-01-20T02:15:00,DK1,-77.0,78.91,589.52,109.68,-1.0,8.93,152.55,1139.67,0.0,0.0,0.0,109.68,819.4,78.91,589.52
2026-01-20 01:30:00,2026-01-20T02:30:00,DK1,48.0,151.13,1129.06,110.76,1.0,1.56,151.13,1129.06,-4.65,77.79,581.15,119.81,895.08,110.76,827.47
2026-01-20 01:45:00,2026-01-20T02:45:00,DK1,60.0,146.56,1094.92,110.94,1.0,0.0,0.0,0.0,-9.61,70.64,527.74,146.56,1094.92,110.94,828.81
2026-01-20 02:00:00,2026-01-20T03:00:00,DK1,48.0,170.24,1271.83,108.91,1.0,8.0,170.24,1271.83,-0.14,80.94,604.69,146.56,1094.92,108.91,813.64
2026-01-20 02:15:00,2026-01-20T03:15:00,DK1,49.0,128.39,959.18,109.25,1.0,1.24,128.39,959.18,-0.25,82.59,617.01,109.75,819.92,109.25,816.18
2026-01-20 02:30:00,2026-01-20T03:30:00,DK1,0.0,109.9,821.04,109.9,0.0,1.88,122.37,914.2,-0.16,82.3,614.85,109.9,821.04,109.9,821.04
2026-01-20 02:45:00,2026-01-20T03:45:00,DK1,-30.0,80.55,601.77,111.41,-1.0,0.25,117.2,875.58,-0.37,80.55,601.77,111.41,832.32,83.07,620.6
2026-01-20 03:00:00,2026-01-20T04:00:00,DK1,-87.0,78.75,588.33,108.91,-1.0,4.22,134.02,1001.24,-0.02,78.75,588.33,108.91,813.64,80.0,597.66
2026-01-20 03:15:00,2026-01-20T04:15:00,DK1,-146.0,78.92,589.6,110.01,-1.0,5.43,127.5,952.53,0.0,0.0,0.0,110.01,821.86,78.92,589.6
2026-01-20 03:30:00,2026-01-20T04:30:00,DK1,-144.0,79.0,590.19,115.52,-1.0,5.45,133.43,996.83,0.0,82.59,617.01,115.52,863.03,79.0,590.19
2026-01-20 03:45:00,2026-01-20T04:45:00,DK1,-126.0,52.22,390.13,118.25,-1.0,2.0,127.88,955.37,-9.93,52.22,390.13,118.25,883.42,78.0,582.72
2026-01-20 04:00:00,2026-01-20T05:00:00,DK1,-152.0,63.15,471.78,122.43,-1.0,3.66,149.87,1119.65,-1.11,79.65,595.05,122.43,914.65,63.15,471.78
2026-01-20 04:15:00,2026-01-20T05:15:00,DK1,-162.0,66.79,498.97,110.91,-1.0,4.87,164.89,1231.86,-0.01,77.22,576.9,110.91,828.59,66.79,498.97
2026-01-20 04:30:00,2026-01-20T05:30:00,DK1,-125.0,77.0,575.25,128.61,-1.0,8.31,166.01,1240.23,0.0,0.0,0.0,128.61,960.82,77.0,575.25
2026-01-20 04:45:00,2026-01-20T05:45:00,DK1,-116.0,77.28,577.34,139.17,-1.0,9.48,178.34,1332.34,0.0,0.0,0.0,139.17,1039.71,77.28,577.34
2026-01-20 05:00:00,2026-01-20T06:00:00,DK1,-138.0,70.8,528.93,126.45,-1.0,5.39,169.4,1265.55,0.0,0.0,0.0,126.45,944.68,70.8,528.93
2026-01-20 05:15:00,2026-01-20T06:15:00,DK1,-106.0,87.06,650.41,159.43,-1.0,8.62,195.41,1459.87,0.0,0.0,0.0,159.43,1191.07,87.06,650.41
2026-01-20 05:30:00,2026-01-20T06:30:00,DK1,0.0,191.71,1432.23,191.71,0.0,10.55,199.74,1492.22,0.0,0.0,0.0,191.71,1432.23,98.0,732.14
2026-01-20 05:45:00,2026-01-20T06:45:00,DK1,-56.0,240.58,1797.33,282.83,-1.0,11.48,206.14,1540.03,0.0,0.0,0.0,282.83,2112.97,240.58,1797.33
2026-01-20 06:00:00,2026-01-20T07:00:00,DK1,-76.0,94.16,703.45,177.63,-1.0,12.49,273.63,2044.24,0.0,0.0,0.0,177.63,1327.04,94.16,703.45
2026-01-20 06:15:00,2026-01-20T07:15:00,DK1,-42.0,101.0,754.55,230.5,-1.0,9.97,202.9,1515.83,0.0,0.0,0.0,230.5,1722.02,101.0,754.55
2026-01-20 06:30:00,2026-01-20T07:30:00,DK1,97.0,315.4,2356.29,275.29,1.0,8.81,315.4,2356.29,0.0,0.0,0.0,275.29,2056.64,141.35,1056.0
2026-01-20 06:45:00,2026-01-20T07:45:00,DK1,189.0,305.05,2278.97,302.15,1.0,10.19,305.05,2278.97,0.0,0.0,0.0,302.42,2259.32,302.15,2257.3
2026-01-20 07:00:00,2026-01-20T08:00:00,DK1,309.0,333.77,2493.53,333.27,1.0,7.82,330.1,2466.11,0.0,0.0,0.0,333.77,2493.53,333.27,2489.79
2026-01-20 07:15:00,2026-01-20T08:15:00,DK1,278.0,401.6,3000.27,306.99,1.0,5.79,290.91,2173.33,0.0,0.0,0.0,401.6,3000.27,306.99,2293.46
2026-01-20 07:30:00,2026-01-20T08:30:00,DK1,265.0,334.0,2495.25,244.9,1.0,2.1,194.76,1455.01,0.0,100.4,750.07,334.0,2495.25,244.9,1829.6
2026-01-20 07:45:00,2026-01-20T08:45:00,DK1,147.0,208.66,1558.86,208.16,1.0,0.0,121.28,906.06,-3.45,85.94,642.04,208.66,1558.86,208.16,1555.12
2026-01-20 08:00:00,2026-01-20T09:00:00,DK1,-67.0,162.8,1216.25,256.81,-1.0,0.47,488.37,3648.51,0.0,0.0,0.0,256.81,1918.58,162.8,1216.25
2026-01-20 08:15:00,2026-01-20T09:15:00,DK1,-135.0,93.7,700.01,232.03,-1.0,3.08,201.87,1508.13,-0.07,93.7,700.01,232.03,1733.45,134.87,1007.59
2026-01-20 08:30:00,2026-01-20T09:30:00,DK1,-127.0,87.42,653.1,203.6,-1.0,3.14,152.79,1141.46,-0.1,87.42,653.1,203.6,1521.05,119.83,895.23
2026-01-20 08:45:00,2026-01-20T09:45:00,DK1,-77.0,92.92,694.19,181.4,-1.0,2.68,180.48,1348.33,-0.2,92.92,694.19,181.4,1355.2,109.8,820.29
2026-01-20 09:00:00,2026-01-20T10:00:00,DK1,-67.0,90.31,674.69,202.92,-1.0,4.5,241.63,1805.17,-0.34,90.31,674.69,202.92,1515.97,125.6,938.33
2026-01-20 09:15:00,2026-01-20T10:15:00,DK1,-111.0,73.85,551.72,187.21,-1.0,1.92,174.39,1302.83,-5.73,73.85,551.72,187.21,1398.61,104.0,776.96
2026-01-20 09:30:00,2026-01-20T10:30:00,DK1,-46.0,70.16,524.15,159.25,-1.0,1.92,181.84,1358.49,-6.51,70.16,524.15,159.25,1189.72,97.65,729.52
2026-01-20 09:45:00,2026-01-20T10:45:00,DK1,-91.0,79.85,596.54,149.84,-1.0,0.1,121.11,904.79,-4.32,79.85,596.54,149.84,1119.42,89.5,668.64
2026-01-20 10:00:00,2026-01-20T11:00:00,DK1,-87.0,87.02,650.11,141.36,-1.0,5.55,172.59,1289.39,-0.28,87.02,650.11,141.36,1056.07,95.2,711.22
2026-01-20 10:15:00,2026-01-20T11:15:00,DK1,-66.0,86.28,644.58,127.99,-1.0,2.71,143.63,1073.03,-0.23,86.28,644.58,127.99,956.19,89.08,665.5
2026-01-20 10:30:00,2026-01-20T11:30:00,DK1,-62.0,86.45,645.85,125.78,-1.0,0.56,122.17,912.71,-0.2,86.45,645.85,125.78,939.68,92.0,687.31
2026-01-20 10:45:00,2026-01-20T11:45:00,DK1,-107.0,79.28,592.29,122.6,-1.0,0.26,127.96,955.96,-5.14,79.28,592.29,122.6,915.92,85.6,639.5
2026-01-20 11:00:00,2026-01-20T12:00:00,DK1,-31.0,78.62,587.35,122.44,-1.0,0.03,120.66,901.43,-3.22,78.62,587.35,122.44,914.72,91.39,682.76
2026-01-20 11:15:00,2026-01-20T12:15:00,DK1,134.0,146.56,1094.92,115.53,1.0,0.0,0.0,0.0,-5.7,74.44,556.13,146.56,1094.92,115.53,863.1
2026-01-20 11:30:00,2026-01-20T12:30:00,DK1,130.0,181.21,1353.78,112.82,1.0,8.11,181.21,1353.78,-0.45,78.04,583.02,112.82,842.86,91.91,686.64
2026-01-20 11:45:00,2026-01-20T12:45:00,DK1,225.0,137.95,1030.6,113.44,1.0,0.57,125.08,934.45,-5.3,52.92,395.35,137.95,1030.6,113.44,847.49
2026-01-20 12:00:00,2026-01-20T13:00:00,DK1,138.0,133.13,994.59,123.52,1.0,0.0,0.0,0.0,-13.92,68.49,511.68,133.13,994.59,123.52,922.79
2026-01-20 12:15:00,2026-01-20T13:15:00,DK1,64.0,124.16,927.57,123.24,1.0,0.0,0.0,0.0,-12.35,75.26,562.25,124.16,927.57,123.24,920.7
2026-01-20 12:30:00,2026-01-20T13:30:00,DK1,64.0,129.91,970.53,121.53,1.0,0.06,121.02,904.12,-5.15,82.06,613.05,129.91,970.53,121.53,907.93
2026-01-20 12:45:00,2026-01-20T13:45:00,DK1,74.0,125.81,939.9,119.76,1.0,0.0,0.0,0.0,-4.62,86.38,645.33,125.81,939.9,119.76,894.7
2026-01-20 13:00:00,2026-01-20T14:00:00,DK1,0.0,130.61,975.76,130.61,0.0,0.37,121.29,906.13,-0.99,76.87,574.28,130.61,975.76,91.51,683.65
2026-01-20 13:15:00,2026-01-20T14:15:00,DK1,232.0,142.38,1063.69,141.52,1.0,0.57,142.38,1063.69,-1.09,81.35,607.75,142.02,1061.0,141.52,1057.27
2026-01-20 13:30:00,2026-01-20T14:30:00,DK1,183.0,152.16,1136.76,152.16,1.0,1.61,129.08,964.33,-0.45,82.44,615.89,152.16,1136.76,100.0,747.08
2026-01-20 13:45:00,2026-01-20T14:45:00,DK1,64.0,170.52,1273.92,170.52,1.0,1.11,123.06,919.36,-1.09,81.68,610.21,170.52,1273.92,104.18,778.31
2026-01-20 14:00:00,2026-01-20T15:00:00,DK1,131.0,170.88,1276.61,154.98,1.0,0.66,170.88,1276.61,-0.65,82.49,616.27,154.98,1157.82,100.0,747.08
2026-01-20 14:15:00,2026-01-20T15:15:00,DK1,212.0,175.06,1307.84,175.06,1.0,1.2,159.52,1191.74,0.0,82.98,619.93,175.06,1307.84,100.88,753.65
2026-01-20 14:30:00,2026-01-20T15:30:00,DK1,105.0,208.15,1555.05,208.15,1.0,2.75,192.97,1441.64,0.0,82.92,619.48,208.15,1555.05,120.0,896.5
2026-01-20 14:45:00,2026-01-20T15:45:00,DK1,91.0,217.16,1622.36,217.16,1.0,2.64,194.73,1454.79,0.0,0.0,0.0,217.16,1622.36,165.1,1233.43
2026-01-20 15:00:00,2026-01-20T16:00:00,DK1,180.0,205.58,1535.85,205.58,1.0,0.52,183.7,1372.39,-0.18,93.7,700.01,205.58,1535.85,108.09,807.52
2026-01-20 15:15:00,2026-01-20T16:15:00,DK1,115.0,253.17,1891.38,253.17,1.0,0.44,181.79,1358.12,-0.77,93.7,700.01,253.17,1891.38,133.86,1000.04
2026-01-20 15:30:00,2026-01-20T16:30:00,DK1,-123.0,85.58,639.35,291.93,-1.0,0.47,167.56,1251.81,-2.34,85.58,639.35,291.93,2180.95,148.49,1109.34
2026-01-20 15:45:00,2026-01-20T16:45:00,DK1,-54.0,93.7,700.01,358.85,-1.0,0.3,135.3,1010.8,-0.67,93.7,700.01,358.85,2680.9,192.96,1441.57
2026-01-20 16:00:00,2026-01-20T17:00:00,DK1,-162.0,82.11,613.43,242.97,-1.0,1.02,176.11,1315.68,-0.59,82.11,613.43,242.97,1815.18,170.87,1276.54
2026-01-20 16:15:00,2026-01-20T17:15:00,DK1,189.0,266.24,1989.03,266.24,1.0,1.55,166.26,1242.1,0.0,0.0,0.0,266.24,1989.03,264.28,1974.38
2026-01-20 16:30:00,2026-01-20T17:30:00,DK1,-87.0,82.59,617.01,260.7,-1.0,1.77,184.57,1378.89,0.0,82.59,617.01,260.7,1947.64,258.84,1933.74
2026-01-20 16:45:00,2026-01-20T17:45:00,DK1,-95.0,82.6,617.09,228.61,-1.0,1.33,198.77,1484.97,-0.45,82.6,617.09,228.61,1707.9,228.61,1707.9
2026-01-20 17:00:00,2026-01-20T18:00:00,DK1,-46.0,81.57,609.39,226.85,-1.0,1.39,154.87,1157.0,-0.48,81.57,609.39,226.85,1694.75,158.92,1187.26
2026-01-20 17:15:00,2026-01-20T18:15:00,DK1,-155.0,140.39,1048.83,203.15,-1.0,2.65,200.75,1499.76,0.0,0.0,0.0,203.15,1517.69,140.39,1048.83
2026-01-20 17:30:00,2026-01-20T18:30:00,DK1,-100.0,79.46,593.63,186.33,-1.0,0.8,196.79,1470.18,-1.11,79.46,593.63,186.33,1392.03,135.49,1012.22
2026-01-20 17:45:00,2026-01-20T18:45:00,DK1,-88.0,61.78,461.55,178.0,-1.0,0.0,0.0,0.0,-17.2,61.78,461.55,178.0,1329.8,124.27,928.4
2026-01-20 18:00:00,2026-01-20T19:00:00,DK1,-94.0,84.34,630.09,201.52,-1.0,0.73,162.41,1213.33,-1.08,84.34,630.09,201.52,1505.52,143.07,1068.85
2026-01-20 18:15:00,2026-01-20T19:15:00,DK1,0.0,183.25,1369.02,183.25,0.0,1.77,178.63,1334.51,-0.02,93.7,700.01,183.25,1369.02,115.0,859.14
2026-01-20 18:30:00,2026-01-20T19:30:00,DK1,73.0,200.38,1497.0,168.28,1.0,2.67,200.38,1497.0,0.0,0.0,0.0,168.28,1257.19,107.08,799.97
2026-01-20 18:45:00,2026-01-20T19:45:00,DK1,128.0,191.24,1428.72,153.59,1.0,2.1,191.24,1428.72,-0.06,82.67,617.61,153.59,1147.44,104.0,776.96
2026-01-20 19:00:00,2026-01-20T20:00:00,DK1,0.0,182.37,1362.45,182.37,0.0,0.02,120.71,901.8,-5.58,61.8,461.7,182.37,1362.45,129.25,965.6
2026-01-20 19:15:00,2026-01-20T20:15:00,DK1,0.0,158.99,1187.78,158.99,0.0,0.0,120.46,899.93,-4.24,75.51,564.12,158.99,1187.78,108.73,812.3
2026-01-20 19:30:00,2026-01-20T20:30:00,DK1,-67.0,76.82,573.91,144.99,-1.0,0.0,0.0,0.0,-4.5,76.82,573.91,144.99,1083.19,99.0,739.61
2026-01-20 19:45:00,2026-01-20T20:45:00,DK1,-157.0,62.88,469.76,134.05,-1.0,0.0,0.0,0.0,-9.05,62.88,469.76,134.05,1001.46,95.7,714.96
2026-01-20 20:00:00,2026-01-20T21:00:00,DK1,-100.0,54.62,408.06,163.73,-1.0,0.0,0.0,0.0,-21.35,54.62,408.06,163.73,1223.19,118.97,888.8
2026-01-20 20:15:00,2026-01-20T21:15:00,DK1,-157.0,46.83,349.86,152.44,-1.0,0.0,0.0,0.0,-32.27,46.83,349.86,152.44,1138.85,105.0,784.43
2026-01-20 20:30:00,2026-01-20T21:30:00,DK1,-211.0,45.92,343.06,132.43,-1.0,0.0,0.0,0.0,-41.61,45.92,343.06,132.43,989.36,97.37,727.43
2026-01-20 20:45:00,2026-01-20T21:45:00,DK1,-210.0,50.84,379.82,110.96,-1.0,0.0,0.0,0.0,-26.17,50.84,379.82,110.96,828.96,95.38,712.56
2026-01-20 21:00:00,2026-01-20T22:00:00,DK1,-159.0,59.02,440.93,131.99,-1.0,0.0,0.0,0.0,-13.85,59.02,440.93,131.99,986.07,108.93,813.79
2026-01-20 21:15:00,2026-01-20T22:15:00,DK1,-81.0,70.89,529.61,121.64,-1.0,0.0,0.0,0.0,-10.23,70.89,529.61,121.91,910.77,121.64,908.75
2026-01-20 21:30:00,2026-01-20T22:30:00,DK1,-74.0,50.95,380.64,110.09,-1.0,0.0,0.0,0.0,-23.71,50.95,380.64,110.09,822.46,97.16,725.86
2026-01-20 21:45:00,2026-01-20T22:45:00,DK1,-59.0,50.17,374.81,105.05,-1.0,0.0,0.0,0.0,-30.52,50.17,374.81,105.05,784.81,93.99,702.18
2026-01-20 22:00:00,2026-01-20T23:00:00,DK1,-56.0,56.16,419.56,116.14,-1.0,0.89,125.18,935.19,-4.6,56.16,419.56,116.14,867.66,116.14,867.66
2026-01-20 22:15:00,2026-01-20T23:15:00,DK1,-169.0,81.35,607.75,109.65,-1.0,0.45,126.1,942.07,-1.18,81.35,607.75,109.65,819.17,91.13,680.81
2026-01-20 22:30:00,2026-01-20T23:30:00,DK1,-129.0,61.83,461.92,106.96,-1.0,0.0,0.0,0.0,-9.95,61.83,461.92,106.96,799.08,90.67,677.38
2026-01-20 22:45:00,2026-01-20T23:45:00,DK1,-175.0,74.63,557.55,97.99,-1.0,1.13,127.11,949.61,-1.54,74.63,557.55,97.99,732.06,88.14,658.48
2026-01-20 23:00:00,2026-01-21T00:00:00,DK1,-227.0,65.14,486.65,99.6,-1.0,14.35,124.73,931.83,-2.35,65.14,486.65,99.6,744.09,90.86,678.8
2026-01-20 23:15:00,2026-01-21T00:15:00,DK1,-168.0,90.88,678.95,99.3,-1.0,24.0,127.39,951.71,0.0,0.0,0.0,99.3,741.85,90.88,678.95
2026-01-20 23:30:00,2026-01-21T00:30:00,DK1,-190.0,99.81,745.66,99.81,-1.0,19.01,146.04,1091.04,0.0,0.0,0.0,125.0,933.85,99.81,745.66
2026-01-20 23:45:00,2026-01-21T00:45:00,DK1,-218.0,91.09,680.52,100.11,-1.0,18.01,143.01,1068.4,0.0,0.0,0.0,100.11,747.9,91.09,680.52
2026-01-21 00:00:00,2026-01-21T01:00:00,DK1,-244.0,102.82,768.12,102.82,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,103.54,773.5,102.82,768.12
2026-01-21 00:15:00,2026-01-21T01:15:00,DK1,-224.0,84.73,632.98,100.05,-1.0,0.0,0.0,0.0,0.0,84.73,632.98,113.78,849.99,100.05,747.42
2026-01-21 00:30:00,2026-01-21T01:30:00,DK1,-155.0,84.27,629.54,98.26,-1.0,0.0,0.0,0.0,0.0,84.27,629.54,122.82,917.53,98.26,734.05
2026-01-21 00:45:00,2026-01-21T01:45:00,DK1,-148.0,84.55,631.63,98.65,-1.0,0.0,0.0,0.0,0.0,84.55,631.63,98.65,736.96,97.9,731.36
2026-01-21 01:00:00,2026-01-21T02:00:00,DK1,-339.0,84.73,632.98,98.51,-1.0,0.0,0.0,0.0,0.0,84.73,632.98,98.51,735.92,90.13,673.32
2026-01-21 01:15:00,2026-01-21T02:15:00,DK1,-466.0,81.33,607.58,98.9,-1.0,0.0,0.0,0.0,-0.09,81.33,607.58,98.9,738.83,90.63,677.05
2026-01-21 01:30:00,2026-01-21T02:30:00,DK1,-429.0,80.25,599.51,98.3,-1.0,0.0,0.0,0.0,-0.46,80.25,599.51,98.3,734.35,90.75,677.95
2026-01-21 01:45:00,2026-01-21T02:45:00,DK1,-445.0,77.75,580.83,98.43,-1.0,0.0,0.0,0.0,-4.63,77.75,580.83,98.43,735.32,90.83,678.55
2026-01-21 02:00:00,2026-01-21T03:00:00,DK1,-451.0,64.25,479.98,98.8,-1.0,0.0,0.0,0.0,-0.06,84.67,632.53,98.8,738.09,64.25,479.98
2026-01-21 02:15:00,2026-01-21T03:15:00,DK1,-520.0,40.16,300.02,97.63,-1.0,0.0,0.0,0.0,0.0,82.24,614.37,97.63,729.34,40.16,300.02
2026-01-21 02:30:00,2026-01-21T03:30:00,DK1,-318.0,80.66,602.57,96.83,-1.0,0.0,0.0,0.0,0.0,80.66,602.57,96.83,723.37,88.0,657.4
